hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar)
0, 45.57755, -1823.1, -901.034, -1826.97, -1106.57, -1647, -1007.26
0, 45.58058, -1816.14, -895.025, -1820.09, -1100.52, -1640.12, -1001.3
0, 45.75872, -1827.45, -904.824, -1831.33, -1110.37, -1651.35, -1011.05
0, 45.82471, -1823.79, -901.668, -1827.72, -1107.18, -1647.74, -1007.93
0, 45.86999, -1825.16, -902.835, -1829.05, -1108.37, -1649.07, -1009.07
0, 45.87002, -1818.23, -896.836, -1822.17, -1102.34, -1642.2, -1003.11
0, 45.87003, -1816.05, -894.947, -1820.01, -1100.45, -1640.03, -1001.23
0, 45.87007, -1824.49, -902.255, -1828.38, -1107.79, -1648.41, -1008.5
0, 45.87009, -1816.49, -895.328, -1820.44, -1100.83, -1640.47, -1001.6
0, 45.87012, -1824.12, -901.93, -1828.01, -1107.46, -1648.04, -1008.17
0, 45.87013, -1817.92, -896.584, -1821.9, -1102.08, -1641.92, -1002.88
0, 45.87014, -1826.8, -904.262, -1830.68, -1109.8, -1650.71, -1010.5
0, 45.87016, -1822.21, -900.304, -1826.16, -1105.81, -1646.18, -1006.58
0, 45.87019, -1819.25, -897.728, -1823.2, -1103.23, -1643.22, -1004
0, 45.87020, -1816.2, -895.08, -1820.16, -1100.58, -1640.19, -1001.36
0, 45.87022, -1824.08, -901.899, -1827.98, -1107.43, -1648, -1008.14
0, 45.87023, -1826.28, -903.809, -1830.16, -1109.35, -1650.19, -1010.04
0, 45.87024, -1823.63, -901.526, -1827.56, -1107.04, -1647.58, -1007.79
0, 45.87044, -1816.32, -895.177, -1820.27, -1100.68, -1640.3, -1001.45
0, 45.87047, -1829.01, -906.177, -1832.87, -1111.73, -1652.9, -1012.4
0, 45.87049, -1825.58, -903.224, -1829.5, -1108.74, -1649.53, -1009.48
0, 45.87050, -1815.84, -894.767, -1819.8, -1100.26, -1639.83, -1001.04
0, 45.87052, -1818.45, -897.01, -1822.37, -1102.53, -1642.39, -1003.26
0, 45.87054, -1823.89, -901.717, -1827.76, -1107.26, -1647.79, -1007.94
0, 45.87055, -1819.64, -898.068, -1823.6, -1103.57, -1643.62, -1004.35
0, 45.87056, -1819.55, -897.976, -1823.48, -1103.49, -1643.51, -1004.24
0, 45.87057, -1816.29, -895.154, -1820.25, -1100.65, -1640.27, -1001.44
0, 45.87059, -1817.49, -896.176, -1821.41, -1101.69, -1641.44, -1002.44
0, 45.87061, -1820.65, -898.917, -1824.55, -1104.44, -1644.58, -1005.16
0, 45.87064, -1824.94, -902.635, -1828.81, -1108.18, -1648.84, -1008.86
0, 45.87066, -1818.83, -897.375, -1822.8, -1102.87, -1642.83, -1003.67
0, 45.87067, -1819.26, -897.717, -1823.18, -1103.23, -1643.21, -1003.98
0, 45.87075, -1827.85, -905.171, -1831.72, -1110.72, -1651.75, -1011.4
0, 45.87077, -1820.92, -899.169, -1824.85, -1104.68, -1644.88, -1005.43
0, 45.87078, -1815.57, -894.546, -1819.56, -1100.03, -1639.58, -1000.84
