hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2
0, 0.24001, 794.924, 180, 0, 0
0, 0.24101, 794.922, -180, 0, 0
0, 0.24101, 794.922, -180, 0, 0
0, 0.24201, 794.921, 180, 0, 0
0, 0.24201, 794.921, 180, 0, 0
0, 0.24301, 794.922, -180, 0, 0
0, 0.24301, 794.922, -180, 0, 0
0, 0.24401, 794.925, 179.999, 0, 0
0, 0.24401, 794.925, 179.999, 0, 0
0, 0.24501, 794.922, -180, 0, 0
0, 0.24501, 794.922, -180, 0, 0
0, 0.24601, 794.921, 180, 0, 0
0, 0.24601, 794.921, 180, 0, 0
0, 0.24701, 794.922, -180, 0, 0
0, 0.24701, 794.922, -180, 0, 0
0, 0.24801, 794.925, 179.999, 0, 0
0, 0.24801, 794.925, 179.999, 0, 0
0, 0.24901, 794.922, -180, 0, 0
0, 0.24901, 794.922, -180, 0, 0
0, 0.25001, 794.921, 180, 0, 0
0, 0.25001, 794.921, 180, 0, 0
0, 0.25101, 794.922, -180, 0, 0
0, 0.25101, 794.922, -180, 0, 0
0, 0.25201, 794.925, 179.999, 0, 0
0, 0.25201, 794.925, 179.999, 0, 0
0, 0.25301, 794.922, -180, 0, 0
0, 0.25301, 794.922, -180, 0, 0
0, 0.25401, 794.921, 180, 0, 0
0, 0.25401, 794.921, 180, 0, 0
0, 0.25501, 794.922, -180, 0, 0
0, 0.25501, 794.922, -180, 0, 0
0, 0.25601, 794.925, 179.999, 0, 0
0, 0.25601, 794.925, 179.999, 0, 0
0, 0.25701, 794.922, -180, 0, 0
0, 0.25701, 794.922, -180, 0, 0
0, 0.25801, 794.921, 180, 0, 0
0, 0.25801, 794.921, 180, 0, 0
0, 0.25901, 794.922, -180, 0, 0
0, 0.25901, 794.922, -180, 0, 0
0, 0.26001, 794.924, 180, 0, 0
0, 0.26001, 794.924, 180, 0, 0
0, 0.26101, 794.922, -180, 0, 0
0, 0.26101, 794.922, -180, 0, 0
0, 0.26201, 794.921, 180, 0, 0
0, 0.26201, 794.921, 180, 0, 0
0, 0.26301, 794.922, -180, 0, 0
0, 0.26301, 794.922, -180, 0, 0
0, 0.26401, 794.924, 180, 0, 0
0, 0.26401, 794.924, 180, 0, 0
0, 0.26501, 794.922, -180, 0, 0
0, 0.26501, 794.922, -180, 0, 0
0, 0.26601, 794.921, 180, 0, 0
0, 0.26601, 794.921, 180, 0, 0
0, 0.26701, 794.922, -180, 0, 0
0, 0.26701, 794.922, -180, 0, 0
0, 0.26801, 794.923, 180, 0, 0
0, 0.26801, 794.923, 180, 0, 0
0, 0.26901, 794.922, -180, 0, 0
0, 0.26901, 794.922, -180, 0, 0
0, 0.27001, 794.921, 180, 0, 0
0, 0.27001, 794.921, 180, 0, 0
0, 0.27101, 794.922, -180, 0, 0
0, 0.27101, 794.922, -180, 0, 0
0, 0.27201, 794.923, 180, 0, 0
0, 0.27201, 794.923, 180, 0, 0
0, 0.27301, 794.922, -180, 0, 0
0, 0.27301, 794.922, -180, 0, 0
0, 0.27401, 794.921, 180, 0, 0
0, 0.27401, 794.921, 180, 0, 0
0, 0.27501, 794.922, -180, 0, 0
0, 0.27501, 794.922, -180, 0, 0
0, 0.27601, 794.922, 180, 0, 0
0, 0.27601, 794.922, 180, 0, 0
0, 0.27701, 794.922, -180, 0, 0
0, 0.27701, 794.922, -180, 0, 0
0, 0.27801, 794.921, 180, 0, 0
0, 0.27801, 794.921, 180, 0, 0
0, 0.27901, 794.922, -180, 0, 0
0, 0.27901, 794.922, -180, 0, 0
0, 0.28001, 794.922, 180, 0, 0
0, 0.28001, 794.922, 180, 0, 0
0, 0.28101, 794.922, -180, 0, 0
0, 0.28101, 794.922, -180, 0, 0
0, 0.28201, 794.921, 180, 0, 0
0, 0.28201, 794.921, 180, 0, 0
0, 0.28301, 794.922, -180, 0, 0
0, 0.28301, 794.922, -180, 0, 0
0, 0.28401, 794.922, 180, 0, 0
0, 0.28401, 794.922, 180, 0, 0
0, 0.28501, 794.922, -180, 0, 0
0, 0.28501, 794.922, -180, 0, 0
0, 0.28601, 794.921, 180, 0, 0
0, 0.28601, 794.921, 180, 0, 0
0, 0.28701, 794.922, -180, 0, 0
0, 0.28701, 794.922, -180, 0, 0
0, 0.28801, 794.922, 180, 0, 0
0, 0.28801, 794.922, 180, 0, 0
0, 0.28901, 794.922, -180, 0, 0
0, 0.28901, 794.922, -180, 0, 0
0, 0.29001, 794.922, 180, 0, 0
0, 0.29001, 794.922, 180, 0, 0
0, 0.29101, 794.922, -180, 0, 0
0, 0.29101, 794.922, -180, 0, 0
0, 0.29201, 794.921, -180, 0, 0
0, 0.29201, 794.921, -180, 0, 0
0, 0.29301, 794.921, 180, 0, 0
0, 0.29301, 794.921, 180, 0, 0
0, 0.29401, 794.922, -180, 0, 0
0, 0.29401, 794.922, -180, 0, 0
0, 0.29501, 794.922, 180, 0, 0
0, 0.29501, 794.922, 180, 0, 0
0, 0.29601, 794.921, -180, 0, 0
0, 0.29601, 794.921, -180, 0, 0
0, 0.29701, 794.921, 180, 0, 0
0, 0.29701, 794.921, 180, 0, 0
0, 0.29801, 794.922, -180, 0, 0
0, 0.29801, 794.922, -180, 0, 0
0, 0.29901, 794.922, 180, 0, 0
0, 0.29901, 794.922, 180, 0, 0
0, 0.30001, 794.921, -180, 0, 0
0, 0.30001, 794.921, -180, 0, 0
0, 0.30101, 794.921, 180, 0, 0
0, 0.30101, 794.921, 180, 0, 0
0, 0.30201, 794.922, -180, 0, 0
0, 0.30201, 794.922, -180, 0, 0
0, 0.30301, 794.922, 180, 0, 0
0, 0.30301, 794.922, 180, 0, 0
0, 0.30401, 794.92, -180, 0, 0
0, 0.30401, 794.92, -180, 0, 0
0, 0.30501, 794.921, 180, 0, 0
0, 0.30501, 794.921, 180, 0, 0
