hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar),t(sec),Load Shifting Algorithm
0,802.90027,-1655.09,-758.676,-1657.89,-967.828,-1475.33,-865.772,3957.43655,4788.31
0,803.3952,-1647.47,-752.062,-1653.45,-964.253,-1466.67,-863.432,3959.9112,4767.59
0,803.63239,-1660.29,-762.714,-1666.14,-975.017,-1479.33,-874.03,3961.09715,4805.76
0,804.03271,-1650.32,-754.444,-1656.24,-966.632,-1469.49,-865.766,3963.09875,4776.05
0,804.28247,-1657.53,-760.411,-1663.37,-972.697,-1476.58,-871.707,3964.34755,4797.48
0,804.58771,-1659.21,-761.823,-1665.07,-974.11,-1478.27,-873.139,3965.87375,4802.55
0,804.93341,-1646.23,-751.055,-1652.18,-963.202,-1465.45,-862.377,3967.60225,4763.86
0,805.34088,-1648.38,-752.822,-1654.29,-965.005,-1467.55,-864.131,3969.6396,4770.22
0,805.73047,-1648.14,-752.635,-1654.07,-964.81,-1467.33,-863.953,3971.58755,4769.54
0,806.02844,-1655.85,-759.027,-1661.73,-971.283,-1474.94,-870.344,3973.0774,4792.52
0,806.31927,-1647,-751.695,-1652.95,-963.853,-1466.21,-863.016,3974.53155,4766.16
0,806.56586,-1650.82,-754.84,-1656.71,-967.051,-1469.95,-866.145,3975.7645,4777.48
0,806.86218,-1646.41,-751.212,-1652.37,-963.359,-1465.64,-862.544,3977.2461,4764.42
0,807.17609,-1655.19,-758.476,-1661.07,-970.726,-1474.29,-869.792,3978.81565,4790.55
0,807.69159,-1653.94,-757.449,-1659.84,-969.677,-1473.07,-868.773,3981.39315,4786.85
0,808.02039,-1645.76,-750.664,-1651.71,-962.81,-1464.98,-861.983,3983.03715,4762.45
0,808.37933,-1650.85,-754.863,-1656.73,-967.078,-1469.98,-866.163,3984.83185,4777.56
0,808.75977,-1648.19,-752.684,-1654.14,-964.853,-1467.39,-864.01,3986.73405,4769.72
0,809.08301,-1645.56,-750.496,-1651.51,-962.638,-1464.78,-861.82,3988.35025,4761.85
0,809.49847,-1653.47,-757.046,-1659.36,-969.279,-1472.59,-868.362,3990.42755,4785.42
0,809.96655,-1656.06,-759.2,-1661.93,-971.46,-1475.15,-870.512,3992.76795,4793.14
0,810.26025,-1646.83,-751.548,-1652.77,-963.703,-1466.04,-862.869,3994.23645,4765.64
0,810.70245,-1658.64,-761.344,-1664.5,-973.63,-1477.7,-872.66,3996.44745,4800.84
0,811.05615,-1650.16,-754.317,-1656.09,-966.505,-1469.34,-865.639,3998.21595,4775.59
0,811.43494,-1655.75,-758.931,-1661.6,-971.195,-1474.82,-870.231,4000.1099,4792.17
0,830.44153,-1650.66,-754.737,-1656.6,-966.923,-1469.84,-866.073,4095.14285,4777.1
0,830.78406,-1652.52,-756.259,-1658.41,-968.481,-1471.65,-867.571,4096.8555,4782.58
0,831.12268,-1645.74,-750.661,-1651.72,-962.795,-1464.99,-862.001,4098.5486,4762.45
0,831.45709,-1644.19,-749.359,-1650.14,-961.491,-1463.43,-860.679,4100.22065,4757.76
0,831.74414,-1645.75,-750.648,-1651.69,-962.804,-1464.96,-861.958,4101.6559,4762.4
0,832.06726,-1650.2,-754.329,-1656.1,-966.537,-1469.34,-865.632,4103.2715,4775.64
0,832.42273,-1641.97,-747.519,-1647.93,-959.628,-1461.23,-858.837,4105.04885,4751.13
0,832.81805,-1647.44,-752.036,-1653.34,-964.219,-1466.61,-863.333,4107.02545,4767.39
0,833.12836,-1643.66,-748.927,-1649.63,-961.049,-1462.91,-860.255,4108.577,4756.2
0,833.56793,-1652.52,-756.259,-1658.42,-968.484,-1471.65,-867.574,4110.77485,4782.59
0,833.93835,-1647.59,-752.19,-1653.55,-964.347,-1466.81,-863.525,4112.62695,4767.95
0,834.28796,-1639.78,-745.712,-1645.76,-957.8,-1459.07,-857.029,4114.375,4744.61
0,834.69232,-1643.76,-748.988,-1649.69,-961.132,-1462.98,-860.289,4116.3968,4756.43
0,835.06409,-1652.12,-755.928,-1658.02,-968.148,-1471.25,-867.243,4118.25565,4781.39
0,835.43274,-1643.74,-748.986,-1649.69,-961.112,-1462.98,-860.305,4120.0989,4756.41
0,835.78717,-1650.67,-754.706,-1656.54,-966.924,-1469.79,-865.999,4121.87105,4777
0,836.0636,-1638.89,-744.976,-1644.88,-957.053,-1458.19,-856.294,4123.2532,4741.96
0,836.45447,-1644.21,-749.354,-1650.13,-961.505,-1463.41,-860.651,4125.20755,4757.75
0,836.79254,-1642.44,-747.907,-1648.4,-960.023,-1461.69,-859.228,4126.8979,4752.53
0,837.0672,-1639.34,-745.35,-1645.33,-957.431,-1458.64,-856.673,4128.2712,4743.31
0,837.37439,-1637.7,-743.983,-1643.69,-956.052,-1457.01,-855.3,4129.80715,4738.4
0,837.71606,-1650.39,-754.486,-1656.29,-966.693,-1469.53,-865.798,4131.5155,4776.21
0,838.08191,-1638.4,-744.573,-1644.39,-956.645,-1457.71,-855.891,4133.34475,4740.5
0,838.45496,-1650.85,-754.869,-1656.75,-967.08,-1469.99,-866.181,4135.21,4777.59
0,838.79083,-1641.83,-747.404,-1647.79,-959.511,-1461.09,-858.722,4136.88935,4750.71
0,839.13184,-1637.09,-743.493,-1643.1,-955.549,-1456.43,-854.821,4138.5944,4736.62
0,839.56409,-1640.9,-746.615,-1646.84,-958.73,-1460.14,-857.916,4140.75565,4747.88
0,840.07874,-1639.13,-745.166,-1645.11,-957.25,-1458.42,-856.485,4143.3289,4742.66
0,840.47906,-1642.72,-748.123,-1648.65,-960.255,-1461.94,-859.425,4145.3305,4753.31
0,840.80505,-1646.78,-751.486,-1652.69,-963.659,-1465.96,-862.788,4146.96045,4765.43
0,841.08636,-1646.21,-751.031,-1652.15,-963.187,-1465.42,-862.349,4148.367,4763.78
0,841.40076,-1647.01,-751.691,-1652.94,-963.857,-1466.2,-863.004,4149.939,4766.15
0,841.8316,-1643.15,-748.503,-1649.12,-960.62,-1462.41,-859.831,4152.0932,4754.68
0,842.23218,-1649.45,-753.7,-1655.34,-965.905,-1468.59,-864.995,4154.0961,4773.38
0,842.55939,-1648.59,-753.008,-1654.52,-965.186,-1467.78,-864.328,4155.73215,4770.89
0,842.90704,-1647.22,-751.874,-1653.16,-964.037,-1466.43,-863.195,4157.4704,4766.81
0,843.25348,-1643.34,-748.664,-1649.31,-960.782,-1462.6,-859.992,4159.2026,4755.25
0,843.54303,-1636.54,-743.039,-1642.56,-955.084,-1455.89,-854.374,4160.65035,4734.99
0,843.90021,-1648.39,-752.831,-1654.31,-965.018,-1467.56,-864.143,4162.43625,4770.26
0,844.1955,-1643.71,-748.971,-1649.68,-961.091,-1462.97,-860.302,4163.9127,4756.36
0,844.48309,-1645.74,-750.637,-1651.67,-962.795,-1464.95,-861.946,4165.35065,4762.36
0,844.81659,-1639.21,-745.25,-1645.22,-957.321,-1458.53,-856.585,4167.01815,4742.96
0,845.23535,-1641.57,-747.181,-1647.52,-959.299,-1460.82,-858.486,4169.11195,4749.91
0,845.55603,-1642.08,-747.606,-1648.04,-959.724,-1461.33,-858.918,4170.71535,4751.45
0,845.89099,-1640.7,-746.468,-1646.67,-958.568,-1459.98,-857.787,4172.39015,4747.35
0,846.28955,-1641.09,-746.782,-1647.05,-958.89,-1460.35,-858.094,4174.38295,4748.49
0,846.57672,-1638.81,-744.904,-1644.79,-956.983,-1458.11,-856.224,4175.8188,4741.71
0,846.94678,-1638.28,-744.464,-1644.26,-956.542,-1457.58,-855.778,4177.6691,4740.12
0,847.30365,-1645.24,-750.203,-1651.14,-962.369,-1464.42,-861.495,4179.45345,4760.8
0,847.71027,-1642.66,-748.092,-1648.63,-960.208,-1461.92,-859.416,4181.48655,4753.21
0,848.09503,-1644.25,-749.404,-1650.19,-961.546,-1463.48,-860.713,4183.41035,4757.92
0,848.38452,-1647.86,-752.391,-1653.77,-964.573,-1467.04,-863.695,4184.8578,4768.67
0,848.66711,-1637.86,-744.123,-1643.85,-956.191,-1457.17,-855.44,4186.27075,4738.88
0,849.0199,-1642.13,-747.638,-1648.07,-959.766,-1461.36,-858.937,4188.0347,4751.56
0,849.28125,-1643.97,-749.166,-1649.91,-961.306,-1463.19,-860.474,4189.34145,4757.07
0,849.63599,-1641.41,-747.057,-1647.38,-959.16,-1460.68,-858.38,4191.11515,4749.47
0,850.03564,-1639.83,-745.745,-1645.8,-957.836,-1459.11,-857.064,4193.1134,4744.74
0,850.34436,-1639.78,-745.704,-1645.75,-957.798,-1459.06,-857.017,4194.657,4744.59
0,850.64349,-1641.39,-747.028,-1647.34,-959.142,-1460.64,-858.336,4196.15265,4749.37
0,850.98712,-1635.81,-742.438,-1641.84,-954.479,-1455.17,-853.768,4197.8708,4732.82
0,851.37549,-1637.97,-744.201,-1643.94,-956.283,-1457.26,-855.505,4199.81265,4739.17
0,851.81036,-1635.01,-741.764,-1641.02,-953.805,-1454.36,-853.085,4201.987,4730.39
0,852.06403,-1637.28,-743.625,-1643.25,-955.7,-1456.57,-854.929,4203.25535,4737.1
0,852.35962,-1637.95,-744.184,-1643.92,-956.262,-1457.24,-855.494,4204.7333,4739.11
0,852.62598,-1638.41,-744.568,-1644.39,-956.65,-1457.7,-855.879,4206.0651,4740.5
0,852.88818,-1637.97,-744.209,-1643.96,-956.285,-1457.28,-855.523,4207.3761,4739.21
0,853.25568,-1647.29,-751.919,-1653.21,-964.093,-1466.48,-863.231,4209.2136,4766.98
0,853.6546,-1637.15,-743.53,-1643.14,-955.591,-1456.47,-854.847,4211.2082,4736.76
0,854.09271,-1637.8,-744.062,-1643.78,-956.139,-1457.1,-855.372,4213.39875,4738.68
0,854.39288,-1636.77,-743.217,-1642.77,-955.28,-1456.09,-854.533,4214.8996,4735.63
0,854.82233,-1632.82,-739.958,-1638.85,-951.974,-1452.2,-851.281,4217.04685,4723.87
0,855.0871,-1642.77,-748.173,-1648.72,-960.304,-1462.01,-859.482,4218.3707,4753.5
0,855.49188,-1638.98,-745.051,-1644.97,-957.127,-1458.29,-856.376,4220.3946,4742.24
0,855.77563,-1639.04,-745.091,-1645.01,-957.178,-1458.33,-856.403,4221.81335,4742.38
0,856.13757,-1643.53,-748.792,-1649.45,-960.934,-1462.74,-860.091,4223.62305,4755.72
0,856.42383,-1645.86,-750.731,-1651.78,-962.891,-1465.06,-862.039,4225.05435,4762.7
0,856.8009,-1637.7,-743.99,-1643.69,-956.058,-1457.01,-855.306,4226.9397,4738.4
0,857.11481,-1633.15,-740.23,-1639.18,-952.248,-1452.52,-851.555,4228.50925,4724.85
0,857.50275,-1643.21,-748.535,-1649.15,-960.671,-1462.44,-859.845,4230.44895,4754.8
0,857.86664,-1637.32,-743.683,-1643.33,-955.738,-1456.65,-855.016,4232.2684,4737.3
0,858.09192,-1637.74,-744.01,-1643.72,-956.085,-1457.04,-855.321,4233.3948,4738.5
0,858.38727,-1636.97,-743.378,-1642.96,-955.443,-1456.28,-854.693,4234.87155,4736.21
0,858.7832,-1639.31,-745.308,-1645.27,-957.404,-1458.58,-856.613,4236.8512,4743.16
0,859.14478,-1636.92,-743.341,-1642.92,-955.401,-1456.24,-854.661,4238.6591,4736.08
0,859.4129,-1635.13,-741.858,-1641.13,-953.902,-1454.47,-853.175,4239.9997,4730.73
0,859.73047,-1640.88,-746.594,-1646.81,-958.714,-1460.12,-857.888,4241.58755,4747.81
0,860.05334,-1637.46,-743.796,-1643.47,-955.86,-1456.79,-855.12,4243.2019,4737.72
0,860.36963,-1634.96,-741.723,-1640.97,-953.764,-1454.31,-853.042,4244.78335,4730.24
0,860.77899,-1641.99,-747.513,-1647.91,-959.648,-1461.21,-858.803,4246.83015,4751.11
0,861.1712,-1641.78,-747.36,-1647.74,-959.474,-1461.04,-858.675,4248.7912,4750.56
0,861.61066,-1635.63,-742.289,-1641.66,-954.327,-1454.99,-853.621,4250.9885,4732.28
0,861.92383,-1640.87,-746.589,-1646.81,-958.708,-1460.11,-857.885,4252.55435,4747.79
0,862.27594,-1637.78,-744.056,-1643.78,-956.123,-1457.1,-855.379,4254.3149,4738.66
0,862.65576,-1642.26,-747.744,-1648.19,-959.874,-1461.49,-859.043,4256.214,4751.94
0,863.02386,-1641.88,-747.44,-1647.84,-959.554,-1461.13,-858.755,4258.0545,4750.85
0,863.29572,-1642.45,-747.912,-1648.4,-960.033,-1461.7,-859.224,4259.4138,4752.55
0,863.7536,-1639.89,-745.803,-1645.88,-957.892,-1459.18,-857.125,4261.7032,4744.95
0,864.23907,-1632.83,-739.978,-1638.88,-951.986,-1452.22,-851.312,4264.13055,4723.93
0,864.62787,-1634.74,-741.529,-1640.73,-953.579,-1454.07,-852.833,4266.07455,4729.54
0,865.02673,-1629.93,-737.573,-1635.98,-949.56,-1449.34,-848.898,4268.06885,4715.25
0,865.34882,-1630.85,-738.317,-1636.86,-950.326,-1450.22,-849.622,4269.6793,4717.93
0,865.71167,-1633.78,-740.727,-1639.76,-952.771,-1453.11,-852.027,4271.49355,4726.65
0,866.23944,-1643.6,-748.86,-1649.54,-960.999,-1462.83,-860.171,4274.1324,4755.97
0,866.65942,-1630.37,-737.933,-1636.4,-949.926,-1449.77,-849.248,4276.2323,4716.54
0,866.99713,-1629.25,-737,-1635.28,-948.989,-1448.65,-848.311,4277.92085,4713.18
0,867.30328,-1639.13,-745.153,-1645.09,-957.249,-1458.4,-856.462,4279.4516,4742.62
0,867.63562,-1634.6,-741.434,-1640.63,-953.466,-1453.96,-852.76,4281.1133,4729.19
0,867.98682,-1629.72,-737.399,-1635.77,-949.383,-1449.13,-848.724,4282.8693,4714.62
0,868.33868,-1635.56,-742.194,-1641.52,-954.263,-1454.86,-853.485,4284.6286,4731.94
0,868.73474,-1634.73,-741.527,-1640.73,-953.571,-1454.07,-852.841,4286.6089,4729.53
0,869.0318,-1641.74,-747.308,-1647.67,-959.44,-1460.97,-858.598,4288.0942,4750.38
0,869.34375,-1631.23,-738.64,-1637.26,-950.643,-1450.62,-849.953,4289.65395,4719.11
0,869.69513,-1637.61,-743.888,-1643.56,-955.979,-1456.88,-855.178,4291.41085,4738.05
0,870.02234,-1634.41,-741.267,-1640.42,-953.301,-1453.76,-852.588,4293.0469,4728.59
0,870.47656,-1639.39,-745.364,-1645.33,-957.467,-1458.65,-856.659,4295.318,4743.37
0,870.81226,-1635.25,-741.97,-1641.27,-954.01,-1454.6,-853.295,4296.9965,4731.12
0,871.16675,-1640.87,-746.586,-1646.8,-958.706,-1460.11,-857.88,4298.76895,4747.78
0,871.58002,-1637.43,-743.766,-1643.43,-955.829,-1456.75,-855.09,4300.8353,4737.61
0,871.9256,-1637.36,-743.699,-1643.34,-955.769,-1456.66,-855.011,4302.5632,4737.36
0,872.27222,-1630.91,-738.388,-1636.96,-950.379,-1450.32,-849.719,4304.2963,4718.19
0,872.59906,-1632.31,-739.519,-1638.31,-951.544,-1451.66,-850.824,4305.9305,4722.28
0,872.86688,-1637.44,-743.75,-1643.39,-955.836,-1456.72,-855.044,4307.2696,4737.55
0,873.29395,-1627.82,-735.821,-1633.86,-947.792,-1447.24,-847.133,4309.40495,4708.92
0,873.6933,-1628.01,-735.968,-1634.03,-947.948,-1447.41,-847.274,4311.4017,4709.45
0,873.97961,-1637.29,-743.631,-1643.26,-955.709,-1456.58,-854.939,4312.83325,4737.13
0,874.34241,-1634.47,-741.314,-1640.48,-953.35,-1453.82,-852.634,4314.64725,4728.77
0,874.68719,-1640.67,-746.417,-1646.6,-958.536,-1459.9,-857.709,4316.37115,4747.17
0,875.03998,-1637.97,-744.209,-1643.96,-956.279,-1457.28,-855.531,4318.1351,4739.21
0,875.37598,-1633.78,-740.749,-1639.8,-952.773,-1453.14,-852.073,4319.8151,4726.72
0,875.73163,-1633.62,-740.611,-1639.63,-952.645,-1452.97,-851.921,4321.59335,4726.22
0,893.42676,-1624.5,-733.082,-1630.56,-945.021,-1443.96,-844.391,4410.069,4699.02
0,893.7074,-1623.31,-732.099,-1629.37,-944.03,-1442.78,-843.407,4411.4722,4695.46
0,893.97101,-1636.2,-742.732,-1642.18,-954.801,-1455.51,-854.037,4412.79025,4733.89
0,894.30414,-1632.56,-739.739,-1638.58,-951.753,-1451.93,-851.061,4414.4559,4723.07
0,894.74219,-1627.03,-735.179,-1633.09,-947.135,-1446.48,-846.504,4416.64615,4706.6
0,895.21356,-1628.61,-736.466,-1634.63,-948.455,-1448.01,-847.768,4419.003,4711.25
0,895.57825,-1635.21,-741.9,-1641.17,-953.967,-1454.5,-853.188,4420.82645,4730.88
0,895.96832,-1624.54,-733.121,-1630.6,-945.06,-1444,-844.431,4422.7768,4699.14
0,896.3114,-1631.39,-738.747,-1637.37,-950.778,-1450.73,-850.032,4424.4922,4719.49
0,896.70514,-1629.2,-736.962,-1635.24,-948.949,-1448.61,-848.278,4426.4609,4713.05
0,897.09534,-1622.98,-731.845,-1629.07,-943.76,-1442.48,-843.171,4428.4119,4694.53
0,897.45068,-1632.8,-739.92,-1638.79,-951.954,-1452.14,-851.225,4430.1886,4723.73
0,897.84973,-1623.7,-732.427,-1629.77,-944.359,-1443.17,-843.736,4432.18385,4696.64
0,898.17126,-1629.52,-737.202,-1635.51,-949.212,-1448.88,-848.49,4433.7915,4713.91
0,898.56659,-1625.58,-733.98,-1631.65,-945.927,-1445.04,-845.3,4435.76815,4702.27
0,898.93848,-1624.18,-732.82,-1630.24,-944.759,-1443.64,-844.13,4437.6276,4698.06
0,899.27454,-1632.22,-739.442,-1638.22,-951.469,-1451.57,-850.748,4439.3079,4722.01
0,899.59747,-1630,-737.623,-1636.03,-949.617,-1449.4,-848.939,4440.92255,4715.43
0,900.03082,-1627.54,-735.591,-1633.58,-947.56,-1446.96,-846.906,4443.0893,4708.08
0,900.28949,-1632.48,-739.65,-1638.46,-951.686,-1451.81,-850.942,4444.38265,4722.75
0,900.50867,-1629.18,-736.946,-1635.22,-948.929,-1448.59,-848.265,4445.47855,4712.99
0,900.79437,-1629.36,-737.083,-1635.38,-949.076,-1448.75,-848.39,4446.90705,4713.49
0,901.16821,-1623.41,-732.191,-1629.49,-944.111,-1442.89,-843.516,4448.77625,4695.79
0,901.5069,-1631.75,-739.053,-1637.75,-951.076,-1451.11,-850.358,4450.4697,4720.61
0,901.96375,-1624.57,-733.152,-1630.65,-945.081,-1444.05,-844.482,4452.75395,4699.27
0,902.49072,-1619.98,-729.366,-1626.08,-941.256,-1439.5,-840.684,4455.3888,4685.56
0,902.90118,-1628.98,-736.767,-1635,-948.764,-1448.37,-848.071,4457.4411,4712.35
0,903.43225,-1631.6,-738.93,-1637.6,-950.952,-1450.96,-850.23,4460.09645,4720.16
0,903.83929,-1630.37,-737.921,-1636.39,-949.921,-1449.75,-849.234,4462.13165,4716.51
0,904.35352,-1621.52,-730.629,-1627.6,-942.54,-1441.01,-841.937,4464.7028,4690.13
0,904.68311,-1625.85,-734.175,-1631.87,-946.146,-1445.26,-845.467,4466.35075,4702.98
0,905.04626,-1626.8,-734.967,-1632.83,-946.939,-1446.21,-846.271,4468.1665,4705.84
0,905.29047,-1619.63,-729.087,-1625.75,-940.967,-1439.17,-840.414,4469.38755,4684.55
0,905.81152,-1619.53,-728.979,-1625.6,-940.876,-1439.03,-840.282,4471.9928,4684.16
0,906.27679,-1623.4,-732.155,-1629.43,-944.101,-1442.84,-843.447,4474.31915,4695.67
0,906.61438,-1629.98,-737.58,-1635.97,-949.597,-1449.33,-848.866,4476.0071,4715.28
0,906.94,-1632.3,-739.51,-1638.3,-951.539,-1451.65,-850.812,4477.6352,4722.25
0,907.19751,-1625.05,-733.553,-1631.14,-945.486,-1444.53,-844.883,4478.92275,4700.72
0,907.58984,-1621.39,-730.523,-1627.47,-942.429,-1440.89,-841.839,4480.8844,4689.75
0,907.90643,-1631.31,-738.693,-1637.32,-950.713,-1450.67,-849.998,4482.46735,4719.3
0,908.2749,-1620.76,-730,-1626.84,-941.902,-1440.26,-841.308,4484.3097,4687.86
0,908.57477,-1621.38,-730.501,-1627.44,-942.419,-1440.86,-841.803,4485.80905,4689.68
0,908.8584,-1621.39,-730.512,-1627.45,-942.428,-1440.87,-841.816,4487.2272,4689.71
0,909.1723,-1621.78,-730.833,-1627.84,-942.753,-1441.25,-842.135,4488.7967,4690.87
0,909.49097,-1618.36,-728.029,-1624.46,-939.907,-1437.89,-839.343,4490.39005,4680.71
0,910.04797,-1621.54,-730.63,-1627.59,-942.555,-1441.01,-841.923,4493.17505,4690.14
0,910.46014,-1624.64,-733.182,-1630.67,-945.138,-1444.07,-844.477,4495.2359,4699.38
0,910.76508,-1629.41,-737.112,-1635.41,-949.119,-1448.78,-848.404,4496.7606,4713.6
0,911.0802,-1622.86,-731.741,-1628.95,-943.654,-1442.35,-843.068,4498.3362,4694.16
0,911.45929,-1622.97,-731.812,-1629.02,-943.743,-1442.43,-843.116,4500.23165,4694.42
0,911.80328,-1623.05,-731.877,-1629.1,-943.81,-1442.51,-843.182,4501.9516,4694.66
0,912.17523,-1630.97,-738.412,-1636.98,-950.427,-1450.34,-849.717,4503.81135,4718.29
0,912.56482,-1618.94,-728.499,-1625.02,-940.382,-1438.46,-839.807,4505.7593,4682.42
0,912.86938,-1621.03,-730.212,-1627.09,-942.13,-1440.51,-841.509,4507.2821,4688.63
0,913.20068,-1629.23,-736.975,-1635.25,-948.973,-1448.62,-848.279,4508.9386,4713.1
0,913.63879,-1617.7,-727.48,-1623.79,-939.352,-1437.23,-838.787,4511.12915,4678.72
0,914.06641,-1621.57,-730.649,-1627.61,-942.577,-1441.03,-841.94,4513.26725,4690.21
0,914.31696,-1618.58,-728.209,-1624.68,-940.09,-1438.11,-839.522,4514.52,4681.37
0,914.57898,-1617.92,-727.652,-1624,-939.532,-1437.44,-838.956,4515.8301,4679.36
0,914.84741,-1623.43,-732.174,-1629.45,-944.125,-1442.86,-843.461,4517.17225,4695.74
0,915.22272,-1623.93,-732.608,-1629.98,-944.55,-1443.38,-843.912,4519.0488,4697.29
0,915.4552,-1624.8,-733.321,-1630.84,-945.273,-1444.24,-844.624,4520.2112,4699.88
0,915.7674,-1626.9,-735.046,-1632.92,-947.021,-1446.3,-846.345,4521.7722,4706.12
0,916.07471,-1627.75,-735.751,-1633.77,-947.731,-1447.15,-847.055,4523.30875,4708.67
0,916.29388,-1630.11,-737.702,-1636.12,-949.709,-1449.49,-849.003,4524.4046,4715.72
0,916.65216,-1617.97,-727.703,-1624.06,-939.577,-1437.5,-839.01,4526.196,4679.53
0,916.98242,-1616.97,-726.877,-1623.07,-938.747,-1436.51,-838.182,4527.8473,4676.55
0,917.24188,-1625.92,-734.241,-1631.95,-946.208,-1445.34,-845.543,4529.1446,4703.21
0,917.60242,-1623.75,-732.466,-1629.82,-944.4,-1443.22,-843.779,4530.9473,4696.79
0,918.00482,-1619.51,-728.978,-1625.61,-940.864,-1439.03,-840.294,4532.9593,4684.15
0,918.3479,-1622.69,-731.577,-1628.73,-943.514,-1442.14,-842.871,4534.6747,4693.56
0,918.77332,-1629.03,-736.798,-1635.02,-948.805,-1448.4,-848.085,4536.8018,4712.45
0,919.22943,-1620.79,-730.023,-1626.86,-941.927,-1440.29,-841.33,4539.08235,4687.94
0,919.55115,-1628.15,-736.064,-1634.14,-948.064,-1447.52,-847.346,4540.69095,4709.81
0,919.79852,-1617.72,-727.496,-1623.81,-939.368,-1437.25,-838.802,4541.9278,4678.78
0,920.09271,-1616.26,-726.295,-1622.36,-938.157,-1435.81,-837.601,4543.39875,4674.43
0,920.44379,-1616.65,-726.606,-1622.73,-938.477,-1436.18,-837.906,4545.15415,4675.56
0,920.71979,-1626.5,-734.715,-1632.52,-946.688,-1445.91,-846.017,4546.53415,4704.93
0,920.97614,-1616.94,-726.857,-1623.04,-938.722,-1436.48,-838.162,4547.8159,4676.46
0,921.24518,-1625.9,-734.221,-1631.93,-946.187,-1445.32,-845.523,4549.1611,4703.15
0,921.64313,-1625.77,-734.127,-1631.82,-946.085,-1445.21,-845.433,4551.15085,4702.8
0,921.99744,-1615.45,-725.631,-1621.56,-937.482,-1435.01,-836.936,4552.9224,4672.02
0,922.39484,-1615.33,-725.522,-1621.42,-937.378,-1434.88,-836.823,4554.9094,4671.63
0,922.80261,-1624.86,-733.368,-1630.9,-945.325,-1444.29,-844.67,4556.94825,4700.05
0,923.00079,-1624.68,-733.226,-1630.73,-945.173,-1444.13,-844.532,4557.93915,4699.54
0,923.44684,-1618.42,-728.087,-1624.54,-939.957,-1437.97,-839.41,4560.1694,4680.93
0,923.74384,-1618.66,-728.264,-1624.74,-940.154,-1438.17,-839.566,4561.6544,4681.57
0,924.09552,-1627.48,-735.527,-1633.5,-947.508,-1446.88,-846.83,4563.4128,4707.86
0,924.43848,-1614.69,-725.001,-1620.8,-936.842,-1434.25,-836.306,4565.1276,4669.74
0,924.65674,-1614.19,-724.583,-1620.29,-936.427,-1433.75,-835.884,4566.2189,4668.23
0,925.01593,-1616.56,-726.524,-1622.63,-938.399,-1436.08,-837.818,4568.01485,4675.27
0,925.47534,-1616.69,-726.645,-1622.78,-938.515,-1436.23,-837.945,4570.3119,4675.7
0,925.82544,-1619.28,-728.765,-1625.34,-940.667,-1438.77,-840.059,4572.0624,4683.39
0,926.20325,-1613.89,-724.351,-1620.02,-936.18,-1433.48,-835.669,4573.95145,4667.39
0,926.48193,-1616.23,-726.254,-1622.31,-938.126,-1435.75,-837.547,4575.34485,4674.29
0,926.79626,-1621.57,-730.646,-1627.61,-942.577,-1441.02,-841.932,4576.9165,4690.2
0,927.05365,-1620.66,-729.915,-1626.74,-941.822,-1440.16,-841.222,4578.20345,4687.56
0,927.43353,-1625.49,-733.879,-1631.51,-945.847,-1444.9,-845.169,4580.10285,4701.9
0,927.68286,-1619.85,-729.257,-1625.95,-941.143,-1439.37,-840.579,4581.3495,4685.17
0,928.06128,-1617.59,-727.389,-1623.69,-939.262,-1437.12,-838.698,4583.2416,4678.4
0,928.44458,-1619.87,-729.25,-1625.93,-941.157,-1439.35,-840.545,4585.1581,4685.15
0,928.76324,-1618.06,-727.771,-1624.15,-939.65,-1437.58,-839.079,4586.7514,4679.79
0,929.06537,-1622.84,-731.693,-1628.87,-943.636,-1442.28,-842.982,4588.26205,4693.99
0,929.28973,-1620.38,-729.686,-1626.46,-941.586,-1439.88,-840.998,4589.38385,4686.72
0,929.63861,-1614.32,-724.709,-1620.45,-936.541,-1433.91,-836.029,4591.12825,4668.68
0,930.09686,-1618.16,-727.839,-1624.22,-939.733,-1437.66,-839.128,4593.4195,4680.04
0,930.55634,-1624.44,-733.01,-1630.46,-944.972,-1443.86,-844.294,4595.7169,4698.76
0,930.96698,-1615.7,-725.831,-1621.8,-937.685,-1435.25,-837.136,4597.7701,4672.75
0,931.22247,-1624.36,-732.951,-1630.4,-944.903,-1443.8,-844.253,4599.04755,4698.56
0,931.54114,-1620.41,-729.716,-1626.5,-941.612,-1439.92,-841.032,4600.6409,4686.83
0,931.88556,-1620.38,-729.68,-1626.45,-941.586,-1439.87,-840.983,4602.363,4686.7
