hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar),t(sec),DoS Attack
0,925.06677,-884.125,-196.956,-889.677,-396.489,-714.095,-301.576,18326.5282,2487.897
0,925.08545,-874.45,-190.25,-880.054,-389.678,-704.537,-294.862,18326.9018,2459.041
0,925.08606,-881.514,-195.142,-887.073,-394.648,-711.51,-299.755,18326.914,2480.097
0,925.08649,-878.682,-193.181,-884.263,-392.655,-708.717,-297.796,18326.9226,2471.662
0,925.09094,-883.797,-196.728,-889.349,-396.257,-713.769,-301.346,18327.0116,2486.915
0,925.14526,-881.24,-194.956,-886.81,-394.456,-711.247,-299.575,18328.098,2479.297
0,925.14648,-881.397,-195.064,-886.964,-394.567,-711.4,-299.682,18328.1224,2479.761
0,925.14758,-887.437,-199.257,-892.974,-398.824,-717.369,-303.881,18328.1444,2497.78
0,925.14777,-876.641,-191.769,-882.237,-391.219,-706.705,-296.386,18328.1482,2465.583
0,925.20526,-879.965,-194.069,-885.535,-393.558,-709.982,-298.682,18329.298,2475.482
0,925.20673,-886.432,-198.558,-891.972,-398.115,-716.374,-303.18,18329.3274,2494.778
0,925.22375,-884.192,-197.005,-889.75,-396.537,-714.166,-301.63,18329.6678,2488.108
0,925.2243,-883.182,-196.304,-888.743,-395.825,-713.167,-300.925,18329.6788,2485.092
0,925.22858,-885.194,-197.7,-890.744,-397.242,-715.154,-302.323,18329.7644,2491.092
0,925.23041,-881.939,-195.441,-887.507,-394.949,-711.939,-300.062,18329.801,2481.385
0,925.24774,-877.602,-192.433,-883.189,-391.895,-707.651,-297.047,18330.1476,2468.442
0,925.24847,-876.73,-191.827,-882.317,-391.281,-706.785,-296.437,18330.1622,2465.832
0,925.26044,-876.83,-191.896,-882.416,-391.352,-706.884,-296.506,18330.4016,2466.13
0,925.30688,-875.989,-191.313,-881.579,-390.76,-706.053,-295.922,18331.3304,2463.621
0,925.3089,-878.441,-193.012,-884.018,-392.485,-708.475,-297.623,18331.3708,2470.934
0,925.33588,-886.081,-198.314,-891.622,-397.868,-716.027,-302.935,18331.9104,2493.73
0,925.33746,-886.261,-198.442,-891.809,-397.995,-716.211,-303.068,18331.942,2494.281
0,925.33875,-880.47,-194.423,-886.046,-393.914,-710.488,-299.043,18331.9678,2477.004
0,925.34534,-886.86,-198.855,-892.399,-398.417,-716.798,-303.479,18332.0996,2496.057
0,925.35632,-876.813,-191.888,-882.409,-391.34,-706.875,-296.505,18332.3192,2466.097
0,925.36407,-878.237,-192.871,-883.816,-392.342,-708.274,-297.483,18332.4742,2470.327
0,938.82379,-867.972,-185.766,-873.603,-385.127,-698.131,-290.367,18601.6686,2439.706
0,938.83716,-862.307,-181.849,-867.956,-381.152,-692.525,-286.437,18601.936,2422.788
0,938.83997,-872.37,-188.802,-877.965,-388.215,-702.466,-293.398,18601.9922,2452.801
0,938.86371,-871.474,-188.186,-877.082,-387.586,-701.587,-292.787,18602.467,2450.143
0,938.87567,-867.775,-185.627,-873.4,-384.988,-697.931,-290.223,18602.7062,2439.106
0,938.8761,-867.65,-185.54,-873.273,-384.9,-697.805,-290.134,18602.7148,2438.728
0,938.89307,-861.995,-181.634,-867.645,-380.934,-692.216,-286.221,18603.0542,2421.856
0,938.93457,-869.496,-186.814,-875.104,-386.196,-699.625,-291.406,18603.8842,2444.225
0,938.93591,-860.185,-180.385,-865.846,-379.666,-690.429,-284.972,18603.911,2416.46
0,938.93817,-870.781,-187.702,-876.381,-387.098,-700.894,-292.294,18603.9562,2448.056
0,938.94006,-871.299,-188.064,-876.907,-387.463,-701.413,-292.664,18603.994,2449.619
0,938.96259,-869.534,-186.844,-875.151,-386.223,-699.67,-291.442,18604.4446,2444.355
0,938.96405,-867.551,-185.472,-873.176,-384.83,-697.708,-290.067,18604.4738,2438.435
0,938.97125,-862.453,-181.95,-868.101,-381.255,-692.669,-286.537,18604.6178,2423.223
0,938.98724,-872.945,-189.201,-878.537,-388.619,-703.034,-293.797,18604.9376,2454.516
0,939.00836,-872.406,-188.831,-878.01,-388.24,-702.509,-293.433,18605.36,2452.925
0,939.00842,-869.707,-186.963,-875.323,-386.344,-699.841,-291.562,18605.3612,2444.871
0,939.00861,-866.821,-184.968,-872.45,-384.318,-696.987,-289.562,18605.365,2436.258
0,939.03223,-869.227,-186.63,-874.841,-386.007,-699.363,-291.225,18605.8374,2443.431
0,939.05817,-860.577,-180.655,-866.235,-379.94,-690.815,-285.242,18606.3562,2417.627
0,939.05988,-860.657,-180.708,-866.308,-379.996,-690.889,-285.289,18606.3904,2417.854
0,939.05988,-869.664,-186.93,-875.271,-386.314,-699.79,-291.521,18606.3904,2444.725
0,939.09473,-871.737,-188.367,-877.341,-387.77,-701.846,-292.967,18607.0874,2450.924
0,939.09509,-861.453,-181.261,-867.109,-380.554,-691.683,-285.85,18607.0946,2420.245
0,939.11584,-862.73,-182.138,-868.371,-381.448,-692.938,-286.723,18607.5096,2424.039
0,939.13751,-872.855,-189.138,-878.447,-388.556,-702.945,-293.734,18607.943,2454.247
0,939.14221,-869.258,-186.653,-874.878,-386.029,-699.398,-291.252,18608.037,2443.534
0,939.14331,-866.261,-184.58,-871.892,-383.925,-696.433,-289.174,18608.059,2434.586
0,939.1441,-867.951,-185.747,-873.571,-385.111,-698.101,-290.34,18608.0748,2439.623
0,939.18311,-872.003,-188.551,-877.605,-387.957,-702.107,-293.149,18608.855,2451.715
0,939.21082,-866.596,-184.813,-872.228,-384.161,-696.766,-289.408,18609.4092,2435.59
0,939.21143,-868.409,-186.064,-874.027,-385.433,-698.554,-290.658,18609.4214,2440.99
0,939.23285,-860.039,-180.284,-865.699,-379.563,-690.283,-284.869,18609.8498,2416.021
0,939.23859,-864.241,-183.181,-869.873,-382.507,-694.43,-287.766,18609.9646,2428.544
0,939.25604,-860.758,-180.778,-866.411,-380.066,-690.99,-285.362,18610.3136,2418.159
0,939.28784,-862.335,-181.866,-867.978,-381.172,-692.547,-286.449,18610.9496,2422.86
0,939.28821,-859.842,-180.146,-865.497,-379.424,-690.084,-284.727,18610.957,2415.423
0,939.31616,-860.736,-180.762,-866.386,-380.051,-690.966,-285.343,18611.516,2418.088
0,939.31616,-870.545,-187.539,-876.147,-386.932,-700.661,-292.132,18611.516,2447.353
0,939.31824,-871.572,-188.253,-877.178,-387.654,-701.683,-292.853,18611.5576,2450.433
0,939.3501,-866.502,-184.747,-872.133,-384.094,-696.672,-289.342,18612.1948,2435.307
0,939.35077,-865.505,-184.057,-871.137,-383.395,-695.684,-288.648,18612.2082,2432.326
0,939.35181,-865.036,-183.732,-870.669,-383.065,-695.22,-288.322,18612.229,2430.925
0,939.35303,-866.167,-184.514,-871.794,-383.859,-696.337,-289.104,18612.2534,2434.298
0,939.37018,-865.969,-184.377,-871.598,-383.72,-696.142,-288.968,18612.5964,2433.709
0,939.37671,-867.107,-185.164,-872.731,-384.519,-697.267,-289.756,18612.727,2437.105
0,939.38342,-869.224,-186.627,-874.838,-386.005,-699.36,-291.222,18612.8612,2443.422
0,939.38354,-861.584,-181.35,-867.238,-380.646,-691.811,-285.938,18612.8636,2420.633
0,939.40277,-870.659,-187.618,-876.261,-387.013,-700.774,-292.211,18613.2482,2447.694
0,939.41656,-873.045,-189.273,-878.644,-388.69,-703.139,-293.874,18613.524,2454.828
0,939.41663,-866.053,-184.438,-871.688,-383.78,-696.23,-289.033,18613.5254,2433.971
0,939.44891,-866.943,-185.051,-872.568,-384.404,-697.105,-289.642,18614.171,2436.616
0,939.46918,-867.179,-185.214,-872.803,-384.569,-697.338,-289.806,18614.5764,2437.32
0,939.47217,-866.139,-184.495,-871.768,-383.839,-696.311,-289.087,18614.6362,2434.218
0,939.47968,-860.385,-180.522,-866.041,-379.805,-690.623,-285.106,18614.7864,2417.049
0,939.4906,-870.189,-187.292,-875.792,-386.682,-700.308,-291.884,18615.0048,2446.289
0,939.49078,-869.089,-186.535,-874.706,-385.91,-699.228,-291.132,18615.0084,2443.023
0,939.51099,-869.876,-187.079,-875.489,-386.463,-700.006,-291.676,18615.4126,2445.371
0,939.52667,-872.886,-189.162,-878.485,-388.578,-702.981,-293.763,18615.7262,2454.352
0,939.52765,-860.64,-180.7,-866.302,-379.984,-690.88,-285.289,18615.7458,2417.822
0,939.53821,-864.629,-183.45,-870.26,-382.78,-694.814,-288.035,18615.957,2429.703
0,939.58862,-859.82,-180.132,-865.478,-379.41,-690.065,-284.715,18616.9652,2415.363
0,939.66595,-867.468,-185.411,-873.084,-384.771,-697.619,-289.999,18618.5118,2438.171
0,939.67065,-861.332,-181.176,-866.985,-380.469,-691.561,-285.762,18618.6058,2419.878
0,939.67236,-860.113,-180.332,-865.766,-379.614,-690.351,-284.913,18618.64,2416.23
0,939.67236,-869.032,-186.492,-874.641,-385.87,-699.165,-291.083,18618.64,2442.838
0,939.70587,-863.07,-182.376,-868.716,-381.687,-693.279,-286.965,18619.3102,2425.065
0,939.71649,-870.474,-187.49,-876.078,-386.882,-700.592,-292.084,18619.5226,2447.144
0,939.71936,-866.292,-184.602,-871.923,-383.947,-696.464,-289.196,18619.58,2434.679
0,939.71991,-859.753,-180.086,-865.413,-379.362,-689.999,-284.669,18619.591,2415.165
0,939.74225,-868.085,-185.838,-873.698,-385.205,-698.229,-290.427,18620.0378,2440.012
0,939.75568,-865.498,-184.052,-871.131,-383.39,-695.678,-288.644,18620.3064,2432.307
0,939.77026,-861.341,-181.181,-866.992,-380.475,-691.568,-285.766,18620.598,2419.901
