hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar),No Load Scheduling,t(sec),t(sec)
0,279.29547,-1694.35,-1761.12,-1992.79,-1091.68,-2423.31,-1684.38,6110.45,285.4721,5409.442
0,279.29861,-1682.54,-1752.54,-1981.06,-1080.26,-2414,-1674.45,6077.6,285.47524,5409.5048
0,279.33459,-1685.76,-1754.94,-1984.13,-1083.29,-2416.59,-1677.03,6086.48,285.51122,5410.2244
0,279.37204,-1685.94,-1755.03,-1984.38,-1083.51,-2416.7,-1677.24,6087.02,285.54867,5410.9734
0,279.3905,-1691.05,-1758.74,-1989.46,-1088.45,-2420.72,-1681.54,6101.23,285.56713,5411.3426
0,279.39169,-1692.98,-1760.15,-1991.38,-1090.32,-2422.26,-1683.17,6106.62,285.56832,5411.3664
0,279.3934,-1693.15,-1760.25,-1991.59,-1090.51,-2422.37,-1683.35,6107.11,285.57003,5411.4006
0,279.40967,-1691.95,-1759.36,-1990.42,-1089.37,-2421.41,-1682.37,6103.78,285.5863,5411.726
0,279.41635,-1682.66,-1752.64,-1981.17,-1080.37,-2414.1,-1674.54,6077.93,285.59298,5411.8596
0,279.43488,-1683.82,-1753.5,-1982.24,-1081.44,-2415.04,-1675.43,6081.1,285.61151,5412.2302
0,279.45218,-1693.55,-1760.56,-1991.93,-1090.87,-2422.69,-1683.63,6108.17,285.62881,5412.5762
0,279.45984,-1681.8,-1752.01,-1980.32,-1079.55,-2413.42,-1673.82,6075.54,285.63647,5412.7294
0,279.45987,-1692.74,-1759.97,-1991.11,-1090.08,-2422.06,-1682.94,6105.91,285.6365,5412.73
0,279.46268,-1683.76,-1753.43,-1982.26,-1081.43,-2414.97,-1675.46,6080.99,285.63931,5412.7862
0,279.46368,-1681.98,-1752.14,-1980.47,-1079.71,-2413.56,-1673.94,6076.01,285.64031,5412.8062
0,279.46997,-1688.93,-1757.21,-1987.33,-1086.4,-2419.06,-1679.74,6095.32,285.6466,5412.932
0,279.47137,-1686.71,-1755.56,-1985.21,-1084.3,-2417.28,-1677.95,6089.2,285.648,5412.96
0,279.4776,-1693.03,-1760.17,-1991.43,-1090.38,-2422.28,-1683.22,6106.74,285.65423,5413.0846
0,279.48877,-1690.35,-1758.19,-1988.86,-1087.84,-2420.13,-1681.05,6099.34,285.6654,5413.308
0,279.48898,-1693.22,-1760.34,-1991.6,-1090.55,-2422.46,-1683.36,6107.28,285.66561,5413.3122
0,279.49094,-1681.49,-1751.79,-1980.01,-1079.25,-2413.18,-1673.56,6074.68,285.66757,5413.3514
0,279.52716,-1689.49,-1757.61,-1987.88,-1086.93,-2419.5,-1680.21,6096.87,285.70379,5414.0758
0,279.53531,-1685.63,-1754.76,-1984.17,-1083.28,-2416.42,-1677.08,6086.22,285.71194,5414.2388
0,279.53549,-1685.18,-1754.48,-1983.65,-1082.79,-2416.1,-1676.63,6084.93,285.71212,5414.2424
0,279.53683,-1694.56,-1761.29,-1992.94,-1091.85,-2423.49,-1684.49,6110.99,285.71346,5414.2692
0,279.53772,-1683.21,-1753.03,-1981.73,-1080.91,-2414.53,-1675.01,6079.47,285.71435,5414.287
0,279.5444,-1686.97,-1755.82,-1985.33,-1084.46,-2417.55,-1678.04,6089.85,285.72103,5414.4206
0,279.54541,-1683,-1752.85,-1981.53,-1080.72,-2414.34,-1674.85,6078.87,285.72204,5414.4408
0,279.5751,-1691.97,-1759.41,-1990.35,-1089.33,-2421.45,-1682.3,6103.77,285.75173,5415.0346
0,279.62064,-1692.05,-1759.46,-1990.5,-1089.45,-2421.51,-1682.43,6104.06,285.79727,5415.9454
0,279.63205,-1692.88,-1760.06,-1991.3,-1090.24,-2422.16,-1683.11,6106.34,285.80868,5416.1736
0,279.63205,-1688.79,-1757.05,-1987.34,-1086.35,-2418.89,-1679.76,6095.02,285.80868,5416.1736
0,279.63339,-1687.6,-1756.22,-1986.08,-1085.15,-2417.99,-1678.69,6091.67,285.81002,5416.2004
0,279.64212,-1687.41,-1756.09,-1985.86,-1084.94,-2417.85,-1678.5,6091.12,285.81875,5416.375
0,279.65021,-1690.83,-1758.61,-1989.2,-1088.21,-2420.58,-1681.32,6100.61,285.82684,5416.5368
0,279.65881,-1689.2,-1757.37,-1987.68,-1086.7,-2419.24,-1680.05,6096.12,285.83544,5416.7088
0,279.67178,-1693.71,-1760.71,-1992.05,-1090.99,-2422.86,-1683.73,6108.62,285.84841,5416.9682
0,279.67194,-1691.6,-1759.11,-1990.1,-1089.04,-2421.13,-1682.1,6102.83,285.84857,5416.9714
0,279.68359,-1686.1,-1755.14,-1984.59,-1083.7,-2416.82,-1677.43,6087.51,285.86022,5417.2044
0,279.68854,-1683.73,-1753.4,-1982.23,-1081.41,-2414.93,-1675.43,6080.89,285.86517,5417.3034
0,279.70004,-1690.97,-1758.69,-1989.37,-1088.37,-2420.67,-1681.47,6101.01,285.87667,5417.5334
0,279.70142,-1692.1,-1759.5,-1990.52,-1089.48,-2421.56,-1682.44,6104.18,285.87805,5417.561
0,279.7052,-1682.1,-1752.23,-1980.61,-1079.83,-2413.66,-1674.06,6076.37,285.88183,5417.6366
0,279.716,-1692.23,-1759.6,-1990.61,-1089.59,-2421.66,-1682.52,6104.5,285.89263,5417.8526
0,279.7287,-1680.87,-1751.33,-1979.38,-1078.64,-2412.68,-1673.03,6072.93,285.90533,5418.1066
0,279.75891,-1686.99,-1755.8,-1985.4,-1084.52,-2417.54,-1678.11,6089.93,285.93554,5418.7108
0,279.75961,-1692.07,-1759.48,-1990.49,-1089.45,-2421.53,-1682.42,6104.09,285.93624,5418.7248
0,279.76224,-1686.33,-1755.3,-1984.82,-1083.92,-2417,-1677.62,6088.15,285.93887,5418.7774
0,279.76248,-1686.2,-1755.21,-1984.65,-1083.77,-2416.9,-1677.48,6087.75,285.93911,5418.7822
0,279.76642,-1689.82,-1757.88,-1988.18,-1087.23,-2419.79,-1680.46,6097.79,285.94305,5418.861
0,279.76819,-1689.71,-1757.76,-1988.16,-1087.18,-2419.66,-1680.45,6097.53,285.94482,5418.8964
0,279.77692,-1680.66,-1751.19,-1979.16,-1078.43,-2412.52,-1672.84,6072.34,285.95355,5419.071
0,279.7894,-1684.82,-1754.26,-1983.16,-1082.36,-2415.86,-1676.21,6083.84,285.96603,5419.3206
0,279.78943,-1688.92,-1757.23,-1987.26,-1086.34,-2419.09,-1679.68,6095.27,285.96606,5419.3212
0,279.80286,-1692.89,-1760.11,-1991.23,-1090.2,-2422.21,-1683.04,6106.33,285.97949,5419.5898
0,279.80679,-1693.76,-1760.7,-1992.18,-1091.09,-2422.85,-1683.85,6108.79,285.98342,5419.6684
0,279.81976,-1684.55,-1754.01,-1983.06,-1082.2,-2415.59,-1676.14,6083.2,285.99639,5419.9278
0,279.82132,-1682.33,-1752.39,-1980.84,-1080.06,-2413.83,-1674.25,6077,285.99795,5419.959
0,279.84583,-1686.7,-1755.63,-1985.05,-1084.19,-2417.35,-1677.8,6089.1,286.02246,5420.4492
0,279.84888,-1687.75,-1756.35,-1986.17,-1085.25,-2418.13,-1678.76,6092.05,286.02551,5420.5102
0,279.8598,-1687.17,-1755.91,-1985.63,-1084.72,-2417.66,-1678.31,6090.46,286.03643,5420.7286
0,279.88419,-1682.95,-1752.81,-1981.5,-1080.68,-2414.29,-1674.82,6078.74,286.06082,5421.2164
0,279.88446,-1690.75,-1758.53,-1989.15,-1088.16,-2420.5,-1681.28,6100.4,286.06109,5421.2218
0,279.8869,-1690.06,-1758,-1988.52,-1087.53,-2419.93,-1680.76,6098.51,286.06353,5421.2706
0,279.88794,-1693.09,-1760.24,-1991.46,-1090.41,-2422.35,-1683.24,6106.9,286.06457,5421.2914
0,279.90326,-1693.08,-1760.2,-1991.52,-1090.45,-2422.31,-1683.3,6106.91,286.07989,5421.5978
0,279.91321,-1684.64,-1754.07,-1983.14,-1082.29,-2415.66,-1676.21,6083.44,286.08984,5421.7968
0,279.92914,-1694.09,-1760.95,-1992.47,-1091.39,-2423.12,-1684.1,6109.68,286.10577,5422.1154
0,279.9801,-1690.95,-1758.62,-1989.47,-1088.43,-2420.61,-1681.57,6101.03,286.15673,5423.1346
0,279.99551,-1682.91,-1752.82,-1981.41,-1080.61,-2414.3,-1674.74,6078.62,286.17214,5423.4428
0,280.00226,-1690.33,-1758.22,-1988.72,-1087.75,-2420.16,-1680.92,6099.21,286.17889,5423.5778
0,280.01385,-1683.17,-1753.01,-1981.66,-1080.86,-2414.51,-1674.95,6079.34,286.19048,5423.8096
0,280.02899,-1685.65,-1754.85,-1984.04,-1083.2,-2416.5,-1676.95,6086.19,286.20562,5424.1124
0,280.0293,-1691.98,-1759.41,-1990.38,-1089.35,-2421.46,-1682.33,6103.82,286.20593,5424.1186
0,280.03113,-1685.2,-1754.48,-1983.69,-1082.83,-2416.11,-1676.67,6085,286.20776,5424.1552
0,280.03238,-1690.27,-1758.18,-1988.69,-1087.7,-2420.11,-1680.89,6099.07,286.20901,5424.1802
0,280.03656,-1680.43,-1751.02,-1978.93,-1078.21,-2412.34,-1672.64,6071.7,286.21319,5424.2638
0,280.05661,-1686.02,-1755.1,-1984.43,-1083.57,-2416.77,-1677.28,6087.22,286.23324,5424.6648
0,280.05734,-1683.03,-1752.89,-1981.54,-1080.74,-2414.37,-1674.85,6078.94,286.23397,5424.6794
0,280.0802,-1687.49,-1756.2,-1985.83,-1084.95,-2417.96,-1678.46,6091.28,286.25683,5425.1366
0,280.10376,-1682.16,-1752.28,-1980.64,-1079.87,-2413.72,-1674.09,6076.52,286.28039,5425.6078
0,280.11795,-1688.3,-1756.75,-1986.7,-1085.78,-2418.56,-1679.21,6093.56,286.29458,5425.8916
0,280.16397,-1689.62,-1757.71,-1988.04,-1087.07,-2419.61,-1680.34,6097.27,286.3406,5426.812
0,280.16583,-1683.33,-1753.13,-1981.82,-1081.01,-2414.63,-1675.08,6079.78,286.34246,5426.8492
0,280.18585,-1689.55,-1757.66,-1987.96,-1087,-2419.55,-1680.27,6097.06,286.36248,5427.2496
0,280.20294,-1682.09,-1752.23,-1980.58,-1079.81,-2413.66,-1674.04,6076.33,286.37957,5427.5914
0,280.20438,-1683.21,-1753.07,-1981.63,-1080.86,-2414.56,-1674.92,6079.4,286.38101,5427.6202
0,280.20856,-1689.24,-1757.43,-1987.64,-1086.69,-2419.3,-1680.01,6096.18,286.38519,5427.7038
0,293.85535,-1668.52,-1742.41,-1966.96,-1066.66,-2402.94,-1662.52,6038.42,300.03198,5700.6396
0,293.85535,-1667.41,-1741.61,-1965.85,-1065.6,-2402.06,-1661.57,6035.32,300.03198,5700.6396
0,293.89392,-1678.68,-1749.79,-1977.04,-1076.44,-2411,-1671.03,6066.72,300.07055,5701.411
0,293.8956,-1675.39,-1747.35,-1973.9,-1073.34,-2408.34,-1668.38,6057.63,300.07223,5701.4446
0,293.90436,-1674.45,-1746.7,-1972.91,-1072.4,-2407.63,-1667.54,6054.99,300.08099,5701.6198
0,293.90543,-1665.9,-1740.51,-1964.35,-1064.15,-2400.86,-1660.32,6031.11,300.08206,5701.6412
0,293.92728,-1679.47,-1750.37,-1977.82,-1077.2,-2411.63,-1671.68,6068.92,300.10391,5702.0782
0,293.93219,-1667.85,-1741.92,-1966.34,-1066.05,-2402.4,-1661.99,6036.59,300.10882,5702.1764
0,293.93488,-1679.49,-1750.38,-1977.85,-1077.22,-2411.63,-1671.71,6068.97,300.11151,5702.2302
0,293.936,-1672.04,-1744.95,-1970.51,-1070.08,-2405.72,-1665.52,6048.27,300.11263,5702.2526
0,293.98697,-1669.68,-1743.23,-1968.16,-1067.81,-2403.84,-1663.53,6041.68,300.1636,5703.272
0,293.9874,-1674.77,-1746.95,-1973.17,-1072.67,-2407.9,-1667.75,6055.84,300.16403,5703.2806
0,293.98975,-1677.05,-1748.62,-1975.43,-1074.86,-2409.72,-1669.66,6062.2,300.16638,5703.3276
0,293.99655,-1675.04,-1747.12,-1973.52,-1072.98,-2408.08,-1668.06,6056.64,300.17318,5703.4636
0,294.01245,-1668.2,-1742.18,-1966.66,-1066.37,-2402.69,-1662.26,6037.55,300.18908,5703.7816
0,294.02536,-1677.96,-1749.27,-1976.33,-1075.74,-2410.42,-1670.42,6064.71,300.20199,5704.0398
0,294.02551,-1678.74,-1749.82,-1977.15,-1076.52,-2411.03,-1671.13,6066.92,300.20214,5704.0428
0,294.04999,-1672.1,-1745,-1970.56,-1070.13,-2405.77,-1665.56,6048.43,300.22662,5704.5324
0,294.05005,-1667.93,-1741.94,-1966.44,-1066.14,-2402.44,-1662.08,6036.81,300.22668,5704.5336
0,294.07245,-1668.85,-1742.67,-1967.25,-1066.96,-2403.22,-1662.75,6039.32,300.24908,5704.9816
0,294.08353,-1672.51,-1745.35,-1970.84,-1070.45,-2406.15,-1665.78,6049.5,300.26016,5705.2032
0,294.11194,-1678.57,-1749.7,-1976.97,-1076.35,-2410.9,-1670.97,6066.44,300.28857,5705.7714
0,294.11343,-1675.12,-1747.16,-1973.63,-1073.08,-2408.13,-1668.16,6056.88,300.29006,5705.8012
0,294.11591,-1674.93,-1747.06,-1973.37,-1072.86,-2408.02,-1667.93,6056.32,300.29254,5705.8508
0,294.12112,-1672.89,-1745.56,-1971.36,-1070.9,-2406.38,-1666.24,6050.63,300.29775,5705.955
0,294.14673,-1668.97,-1742.7,-1967.48,-1067.15,-2403.27,-1662.96,6039.72,300.32336,5706.4672
0,294.15567,-1674.79,-1746.97,-1973.19,-1072.7,-2407.92,-1667.77,6055.9,300.3323,5706.646
0,294.15656,-1676.04,-1747.88,-1974.44,-1073.9,-2408.91,-1668.83,6059.39,300.33319,5706.6638
0,294.15823,-1668.22,-1742.19,-1966.68,-1066.39,-2402.7,-1662.28,6037.6,300.33486,5706.6972
0,294.16901,-1677.79,-1749.14,-1976.16,-1075.58,-2410.29,-1670.28,6064.24,300.34564,5706.9128
0,294.16934,-1678.06,-1749.33,-1976.49,-1075.88,-2410.49,-1670.57,6065.04,300.34597,5706.9194
0,294.1763,-1677.61,-1748.99,-1976.05,-1075.45,-2410.13,-1670.2,6063.79,300.35293,5707.0586
0,294.18723,-1677.29,-1748.76,-1975.73,-1075.13,-2409.87,-1669.93,6062.89,300.36386,5707.2772
0,294.20224,-1677.86,-1749.19,-1976.28,-1075.68,-2410.34,-1670.39,6064.48,300.37887,5707.5774
0,294.21088,-1667.03,-1741.32,-1965.51,-1065.25,-2401.76,-1661.3,6034.3,300.38751,5707.7502
0,294.21121,-1673.59,-1746.1,-1971.97,-1071.53,-2406.97,-1666.74,6052.53,300.38784,5707.7568
0,294.24448,-1669.76,-1743.27,-1968.26,-1067.9,-2403.89,-1663.62,6041.91,300.42111,5708.4222
0,294.25424,-1669.32,-1743,-1967.75,-1067.43,-2403.58,-1663.18,6040.65,300.43087,5708.6174
0,294.25504,-1677.32,-1748.8,-1975.7,-1075.13,-2409.91,-1669.89,6062.93,300.43167,5708.6334
0,294.25681,-1666.8,-1741.16,-1965.28,-1065.03,-2401.58,-1661.1,6033.66,300.43344,5708.6688
0,294.29211,-1671.62,-1744.68,-1970.02,-1069.63,-2405.41,-1665.09,6047.05,300.46874,5709.3748
0,294.293,-1677.78,-1749.13,-1976.17,-1075.58,-2410.28,-1670.29,6064.23,300.46963,5709.3926
0,294.29645,-1678.42,-1749.59,-1976.84,-1076.21,-2410.78,-1670.86,6066.04,300.47308,5709.4616
0,294.29965,-1677.51,-1748.91,-1975.96,-1075.36,-2410.04,-1670.13,6063.51,300.47628,5709.5256
0,294.33542,-1676.12,-1747.9,-1974.59,-1074.02,-2408.94,-1668.96,6059.65,300.51205,5710.241
0,294.37289,-1678.6,-1749.74,-1976.98,-1076.36,-2410.94,-1670.97,6066.52,300.54952,5710.9904
0,294.397,-1672.34,-1745.17,-1970.81,-1070.37,-2405.96,-1665.77,6049.11,300.57363,5711.4726
0,294.39703,-1672.76,-1745.49,-1971.17,-1070.74,-2406.3,-1666.07,6050.23,300.57366,5711.4732
0,294.39716,-1673.14,-1745.77,-1971.56,-1071.11,-2406.61,-1666.4,6051.31,300.57379,5711.4758
0,294.41367,-1675.89,-1747.78,-1974.25,-1073.73,-2408.8,-1668.67,6058.94,300.5903,5711.806
0,294.42157,-1673.49,-1745.99,-1971.97,-1071.49,-2406.85,-1666.75,6052.31,300.5982,5711.964
0,294.4357,-1666.46,-1740.92,-1964.91,-1064.69,-2401.31,-1660.79,6032.68,300.61233,5712.2466
0,294.45294,-1667.54,-1741.72,-1965.92,-1065.68,-2402.18,-1661.63,6035.64,300.62957,5712.5914
0,294.46094,-1678.3,-1749.52,-1976.67,-1076.07,-2410.69,-1670.71,6065.66,300.63757,5712.7514
0,294.46097,-1678.27,-1749.48,-1976.71,-1076.08,-2410.66,-1670.75,6065.64,300.6376,5712.752
0,294.46439,-1678.07,-1749.33,-1976.51,-1075.89,-2410.49,-1670.58,6065.07,300.64102,5712.8204
0,294.4646,-1678.51,-1749.65,-1976.94,-1076.31,-2410.85,-1670.94,6066.3,300.64123,5712.8246
0,294.47025,-1672.43,-1745.24,-1970.9,-1070.45,-2406.04,-1665.84,6049.37,300.64688,5712.9376
0,294.47235,-1679.11,-1750.1,-1977.51,-1076.87,-2411.33,-1671.42,6067.95,300.64898,5712.9796
0,294.47903,-1668.21,-1742.17,-1966.69,-1066.39,-2402.69,-1662.29,6037.59,300.65566,5713.1132
0,294.48993,-1667.68,-1741.81,-1966.1,-1065.85,-2402.28,-1661.79,6036.06,300.66656,5713.3312
0,294.48999,-1668.61,-1742.49,-1966.99,-1066.72,-2403.03,-1662.54,6038.63,300.66662,5713.3324
0,294.49182,-1671.2,-1744.39,-1969.56,-1069.2,-2405.1,-1664.7,6045.86,300.66845,5713.369
0,294.52829,-1675.58,-1747.58,-1973.9,-1073.4,-2408.58,-1668.36,6058.06,300.70492,5714.0984
0,294.53622,-1674.76,-1746.93,-1973.21,-1072.69,-2407.88,-1667.79,6055.85,300.71285,5714.257
0,294.53674,-1678.68,-1749.82,-1977.02,-1076.42,-2411.02,-1671.01,6066.72,300.71337,5714.2674
0,294.53778,-1678.84,-1749.89,-1977.27,-1076.63,-2411.1,-1671.23,6067.21,300.71441,5714.2882
0,294.53882,-1671.29,-1744.41,-1969.75,-1069.35,-2405.13,-1664.88,6046.17,300.71545,5714.309
0,294.54602,-1674.3,-1746.64,-1972.66,-1072.19,-2407.55,-1667.32,6054.51,300.72265,5714.453
0,294.54697,-1670.1,-1743.52,-1968.62,-1068.24,-2404.16,-1663.92,6042.88,300.7236,5714.472
0,294.57651,-1666.82,-1741.15,-1965.3,-1065.05,-2401.56,-1661.12,6033.68,300.75314,5715.0628
0,294.63177,-1678.73,-1749.83,-1977.09,-1076.48,-2411.04,-1671.07,6066.86,300.8084,5716.168
0,294.63336,-1667.71,-1741.81,-1966.19,-1065.9,-2402.29,-1661.87,6036.19,300.80999,5716.1998
0,294.63345,-1672.57,-1745.36,-1970.97,-1070.55,-2406.16,-1665.89,6049.7,300.81008,5716.2016
0,294.63486,-1669.72,-1743.26,-1968.2,-1067.85,-2403.87,-1663.57,6041.79,300.81149,5716.2298
0,294.64319,-1675.51,-1747.49,-1973.91,-1073.39,-2408.49,-1668.38,6057.91,300.81982,5716.3964
0,294.65176,-1676.06,-1747.89,-1974.48,-1073.94,-2408.92,-1668.87,6059.46,300.82839,5716.5678
0,294.66028,-1677.12,-1748.65,-1975.53,-1074.95,-2409.76,-1669.75,6062.41,300.83691,5716.7382
0,294.68179,-1677.89,-1749.21,-1976.3,-1075.7,-2410.36,-1670.41,6064.55,300.85842,5717.1684
0,294.68216,-1665.47,-1740.19,-1963.95,-1063.75,-2400.52,-1659.98,6029.94,300.85879,5717.1758
0,294.68451,-1678.52,-1749.68,-1976.87,-1076.28,-2410.87,-1670.88,6066.26,300.86114,5717.2228
0,294.68967,-1674.11,-1746.42,-1972.65,-1072.12,-2407.32,-1667.33,6054.08,300.8663,5717.326
0,294.70151,-1669.15,-1742.87,-1967.6,-1067.28,-2403.44,-1663.05,6040.19,300.87814,5717.5628
0,294.70255,-1674.36,-1746.65,-1972.75,-1072.27,-2407.57,-1667.4,6054.68,300.87918,5717.5836
0,294.70609,-1673.85,-1746.27,-1972.29,-1071.81,-2407.16,-1667.02,6053.3,300.88272,5717.6544
0,294.71683,-1675.17,-1747.25,-1973.57,-1073.06,-2408.22,-1668.1,6056.96,300.89346,5717.8692
0,294.72964,-1676.98,-1748.56,-1975.37,-1074.8,-2409.65,-1669.61,6062,300.90627,5718.1254
0,294.76077,-1673.51,-1745.99,-1972.02,-1071.52,-2406.85,-1666.79,6052.38,300.9374,5718.748
0,294.76089,-1670.66,-1743.93,-1969.15,-1068.76,-2404.61,-1664.37,6044.42,300.93752,5718.7504
0,294.76328,-1673.2,-1745.84,-1971.57,-1071.14,-2406.68,-1666.4,6051.45,300.93991,5718.7982
0,294.7634,-1673.66,-1746.15,-1972.08,-1071.62,-2407.02,-1666.83,6052.76,300.94003,5718.8006
0,294.76712,-1676.38,-1748.14,-1974.75,-1074.21,-2409.19,-1669.09,6060.32,300.94375,5718.875
0,294.76993,-1677.29,-1748.78,-1975.7,-1075.11,-2409.89,-1669.89,6062.88,300.94656,5718.9312
0,294.77887,-1675.19,-1747.22,-1973.67,-1073.13,-2408.2,-1668.19,6057.06,300.9555,5719.11
0,294.79214,-1669.18,-1742.89,-1967.64,-1067.31,-2403.47,-1663.09,6040.29,300.96877,5719.3754
0,294.79224,-1672.57,-1745.38,-1970.91,-1070.51,-2406.19,-1665.84,6049.67,300.96887,5719.3774
0,294.80954,-1674.35,-1746.66,-1972.74,-1072.26,-2407.58,-1667.39,6054.67,300.98617,5719.7234
0,294.81046,-1676.34,-1748.1,-1974.73,-1074.18,-2409.16,-1669.07,6060.23,300.98709,5719.7418
0,294.82059,-1673.75,-1746.18,-1972.24,-1071.74,-2407.06,-1666.98,6053.05,300.99722,5719.9444
0,294.82263,-1667.3,-1741.52,-1965.75,-1065.49,-2401.97,-1661.49,6035.02,300.99926,5719.9852
0,294.8468,-1665.88,-1740.49,-1964.31,-1064.12,-2400.84,-1660.28,6031.03,301.02343,5720.4686
0,294.84961,-1677.36,-1748.84,-1975.72,-1075.16,-2409.95,-1669.9,6063.03,301.02624,5720.5248
0,294.86081,-1676.35,-1748.07,-1974.8,-1074.23,-2409.13,-1669.14,6060.28,301.03744,5720.7488
0,294.88446,-1669.25,-1742.93,-1967.71,-1067.38,-2403.51,-1663.15,6040.47,301.06109,5721.2218
0,294.88538,-1671.36,-1744.5,-1969.73,-1069.37,-2405.22,-1664.85,6046.31,301.06201,5721.2402
0,294.8877,-1676.66,-1748.32,-1975.06,-1074.51,-2409.39,-1669.35,6061.11,301.06433,5721.2866
0,294.88892,-1676.68,-1748.33,-1975.12,-1074.54,-2409.4,-1669.4,6061.2,301.06555,5721.311
0,294.90775,-1666.03,-1740.6,-1964.5,-1064.28,-2400.96,-1660.44,6031.49,301.08438,5721.6876
0,294.9162,-1670.09,-1743.6,-1968.41,-1068.1,-2404.23,-1663.72,6042.73,301.09283,5721.8566
0,294.93085,-1673.65,-1746.18,-1971.99,-1071.56,-2407.05,-1666.75,6052.69,301.10748,5722.1496
0,294.98099,-1677.01,-1748.6,-1975.36,-1074.81,-2409.7,-1669.6,6062.07,301.15762,5723.1524
0,294.99741,-1668.8,-1742.61,-1967.27,-1066.95,-2403.16,-1662.78,6039.23,301.17404,5723.4808
0,295.00323,-1669.98,-1743.49,-1968.37,-1068.04,-2404.12,-1663.7,6042.47,301.17986,5723.5972
0,295.01483,-1674.52,-1746.77,-1972.92,-1072.44,-2407.7,-1667.55,6055.14,301.19146,5723.8292
0,295.02963,-1671.71,-1744.7,-1970.2,-1069.77,-2405.44,-1665.25,6047.35,301.20626,5724.1252
0,295.03079,-1668.34,-1742.25,-1966.83,-1066.53,-2402.77,-1662.41,6037.94,301.20742,5724.1484
0,295.03214,-1668.18,-1742.17,-1966.6,-1066.32,-2402.68,-1662.2,6037.46,301.20877,5724.1754
0,295.03333,-1671.93,-1744.93,-1970.26,-1069.89,-2405.68,-1665.29,6047.87,301.20996,5724.1992
0,295.04181,-1675.43,-1747.46,-1973.77,-1073.28,-2408.45,-1668.26,6057.65,301.21844,5724.3688
0,295.05756,-1671.98,-1744.89,-1970.48,-1070.05,-2405.65,-1665.5,6048.11,301.23419,5724.6838
0,295.05914,-1676.89,-1748.49,-1975.29,-1074.73,-2409.57,-1669.55,6061.75,301.23577,5724.7154
0,295.08118,-1672.79,-1745.47,-1971.32,-1070.84,-2406.28,-1666.2,6050.39,301.25781,5725.1562
0,295.1069,-1674.84,-1747.01,-1973.22,-1072.73,-2407.97,-1667.8,6056.03,301.28353,5725.6706
0,295.11917,-1674.01,-1746.38,-1972.45,-1071.97,-2407.28,-1667.15,6053.74,301.2958,5725.916
0,295.16483,-1672.31,-1745.14,-1970.78,-1070.34,-2405.93,-1665.74,6049.02,301.34146,5726.8292
0,295.16696,-1670.53,-1743.86,-1968.99,-1068.62,-2404.52,-1664.23,6044.04,301.34359,5726.8718
0,295.18777,-1668.96,-1742.72,-1967.41,-1067.1,-2403.28,-1662.89,6039.65,301.3644,5727.288
0,295.20395,-1672.05,-1745.01,-1970.4,-1070.02,-2405.78,-1665.41,6048.23,301.38058,5727.6116
0,295.20529,-1675.85,-1747.77,-1974.19,-1073.68,-2408.79,-1668.61,6058.83,301.38192,5727.6384
0,295.20984,-1669.53,-1743.14,-1967.99,-1067.65,-2403.74,-1663.38,6041.26,301.38647,5727.7294
0,308.85675,-1663.47,-1738.75,-1961.9,-1061.79,-2398.94,-1658.24,6024.31,315.03338,6000.6676
0,308.85678,-1662.44,-1738.01,-1960.86,-1060.8,-2398.12,-1657.36,6021.42,315.03341,6000.6682
0,308.89761,-1662.58,-1738.13,-1960.97,-1060.91,-2398.25,-1657.45,6021.8,315.07424,6001.4848
0,308.89807,-1653.25,-1731.36,-1951.65,-1051.95,-2390.82,-1649.59,5995.72,315.0747,6001.494
0,308.9061,-1650.95,-1729.69,-1949.33,-1049.74,-2388.98,-1647.64,5989.26,315.08273,6001.6546
0,308.90738,-1657.67,-1734.58,-1955.98,-1056.15,-2394.35,-1653.24,6008,315.08401,6001.6802
0,308.92844,-1663.77,-1739,-1962.12,-1062.04,-2399.2,-1658.42,6025.09,315.10507,6002.1014
0,308.93375,-1661.8,-1737.54,-1960.23,-1060.19,-2397.61,-1656.83,6019.64,315.11038,6002.2076
0,308.9357,-1662.26,-1737.9,-1960.64,-1060.6,-2398,-1657.17,6020.9,315.11233,6002.2466
0,308.9368,-1650.82,-1729.6,-1949.21,-1049.62,-2388.89,-1647.55,5988.92,315.11343,6002.2686
0,308.99231,-1661.02,-1737.01,-1959.33,-1059.37,-2397.02,-1656.06,6017.37,315.16894,6003.3788
0,308.99246,-1658.08,-1734.84,-1956.51,-1056.62,-2394.64,-1653.7,6009.23,315.16909,6003.3818
0,308.99283,-1653.38,-1731.46,-1951.74,-1052.06,-2390.93,-1649.67,5996.05,315.16946,6003.3892
0,308.9975,-1652.7,-1730.97,-1951.05,-1051.4,-2390.39,-1649.09,5994.14,315.17413,6003.4826
0,309.01584,-1661.75,-1737.54,-1960.07,-1060.08,-2397.6,-1656.68,6019.42,315.19247,6003.8494
0,309.02545,-1657.92,-1734.71,-1956.37,-1056.47,-2394.51,-1653.58,6008.8,315.20208,6004.0416
0,309.02646,-1650.53,-1729.4,-1948.9,-1049.33,-2388.66,-1647.27,5988.09,315.20309,6004.0618
0,309.05179,-1660.98,-1736.99,-1959.29,-1059.33,-2396.99,-1656.03,6017.26,315.22842,6004.5684
0,309.05255,-1659.84,-1736.13,-1958.24,-1058.28,-2396.06,-1655.15,6014.14,315.22918,6004.5836
